segmento,rotulo,metrica_diaria,metrica_preco,ocupacao_assumida,custo_variavel_assumido,preparacao_assumida,diaria_usada,preco_compra_usado,receita_bruta_anual,custos_variaveis_anuais,custos_fixos_anuais,potencial_liquido_anual,itbi_estimado,cartorio_estimado,preparacao_estimada,investimento_total_estimado,retorno_liquido_estimado_percentual,payback_estimado_anos,ocupacao_equilibrio_percentual
centro_1q,Centro | 1 quarto,mediana,mediana,0.55,0.2,0.05,445.0,890000.0,89333.75,17866.75,7000.0,64467.0,13350.0,6914.39,44500.0,954764.39,6.75213703770414,14.81012595591543,5.387101739264276
centro_1q,Centro | 1 quarto,mediana,mediana,0.55,0.2,0.08,445.0,890000.0,89333.75,17866.75,7000.0,64467.0,13350.0,6914.39,71200.0,981464.39,6.568450231801075,15.224291342857587,5.387101739264276
centro_1q,Centro | 1 quarto,mediana,mediana,0.55,0.3,0.03,445.0,890000.0,89333.75,26800.125,7000.0,55533.625,13350.0,6914.39,26700.0,936964.39,5.92697284898949,16.87201924959878,6.156687702016315
centro_1q,Centro | 1 quarto,mediana,mediana,0.55,0.3,0.05,445.0,890000.0,89333.75,26800.125,7000.0,55533.625,13350.0,6914.39,44500.0,954764.39,5.816474261257272,17.19254577744565,6.156687702016315
centro_1q,Centro | 1 quarto,mediana,mediana,0.55,0.3,0.08,445.0,890000.0,89333.75,26800.125,7000.0,55533.625,13350.0,6914.39,71200.0,981464.39,5.658241456931514,17.673335569215947,6.156687702016315
centro_1q,Centro | 1 quarto,mediana,mediana,0.55,0.4,0.03,445.0,890000.0,89333.75,35733.5,7000.0,46600.25,13350.0,6914.39,26700.0,936964.39,4.973534799972494,20.106424107166806,7.182802319019034
centro_1q,Centro | 1 quarto,mediana,mediana,0.55,0.4,0.05,445.0,890000.0,89333.75,35733.5,7000.0,46600.25,13350.0,6914.39,44500.0,954764.39,4.880811484810405,20.488396306886766,7.182802319019034
centro_1q,Centro | 1 quarto,mediana,mediana,0.55,0.4,0.08,445.0,890000.0,89333.75,35733.5,7000.0,46600.25,13350.0,6914.39,71200.0,981464.39,4.748032682061954,21.061354606466704,7.182802319019034
centro_1q,Centro | 1 quarto,mediana,mediana,0.7,0.2,0.03,445.0,890000.0,113697.5,22739.5,7000.0,83958.0,13350.0,6914.39,26700.0,936964.39,8.960639368589025,11.159917935158056,5.387101739264276
centro_1q,Centro | 1 quarto,mediana,mediana,0.7,0.2,0.05,445.0,890000.0,113697.5,22739.5,7000.0,83958.0,13350.0,6914.39,44500.0,954764.39,8.793583095406396,11.371928702446462,5.387101739264276
centro_1q,Centro | 1 quarto,mediana,mediana,0.7,0.2,0.08,445.0,890000.0,113697.5,22739.5,7000.0,83958.0,13350.0,6914.39,71200.0,981464.39,8.554360286061932,11.689944853379071,5.387101739264276
centro_1q,Centro | 1 quarto,mediana,mediana,0.7,0.3,0.03,445.0,890000.0,113697.5,34109.25,7000.0,72588.25,13350.0,6914.39,26700.0,936964.39,7.74717276074921,12.90793468639897,6.156687702016315
centro_1q,Centro | 1 quarto,mediana,mediana,0.7,0.3,0.05,445.0,890000.0,113697.5,34109.25,7000.0,72588.25,13350.0,6914.39,44500.0,954764.39,7.602739561746747,13.153153437367619,6.156687702016315
centro_1q,Centro | 1 quarto,mediana,mediana,0.7,0.3,0.08,445.0,890000.0,113697.5,34109.25,7000.0,72588.25,13350.0,6914.39,71200.0,981464.39,7.395912754409766,13.520981563820591,6.156687702016315
centro_1q,Centro | 1 quarto,mediana,mediana,0.7,0.4,0.03,445.0,890000.0,113697.5,45479.0,7000.0,61218.5,13350.0,6914.39,26700.0,936964.39,6.533706152909397,15.305249066867042,7.182802319019034
centro_1q,Centro | 1 quarto,mediana,mediana,0.7,0.4,0.05,445.0,890000.0,113697.5,45479.0,7000.0,61218.5,13350.0,6914.39,44500.0,954764.39,6.411896028087097,15.596010846394472,7.182802319019034
centro_1q,Centro | 1 quarto,mediana,mediana,0.7,0.4,0.08,445.0,890000.0,113697.5,45479.0,7000.0,61218.5,13350.0,6914.39,71200.0,981464.39,6.237465222757598,16.032153515685618,7.182802319019034
centro_1q,Centro | 1 quarto,mediana,p75,0.4,0.2,0.03,445.0,980000.0,64970.0,12994.0,7000.0,44976.0,14700.0,7159.85,29400.0,1031259.85,4.361267434197114,22.92911441657773,5.387101739264276
centro_1q,Centro | 1 quarto,mediana,p75,0.4,0.2,0.05,445.0,980000.0,64970.0,12994.0,7000.0,44976.0,14700.0,7159.85,49000.0,1050859.85,4.279923721512436,23.36490239238705,5.387101739264276
centro_1q,Centro | 1 quarto,mediana,p75,0.4,0.2,0.08,445.0,980000.0,64970.0,12994.0,7000.0,44976.0,14700.0,7159.85,78400.0,1080259.85,4.1634427124177575,24.018584356101034,5.387101739264276
centro_1q,Centro | 1 quarto,mediana,p75,0.4,0.3,0.03,445.0,980000.0,64970.0,19491.0,7000.0,38479.0,14700.0,7159.85,29400.0,1031259.85,3.731261330497837,26.800588632760725,6.156687702016315
centro_1q,Centro | 1 quarto,mediana,p75,0.4,0.3,0.05,445.0,980000.0,64970.0,19491.0,7000.0,38479.0,14700.0,7159.85,49000.0,1050859.85,3.661668109215515,27.30995737934978,6.156687702016315
centro_1q,Centro | 1 quarto,mediana,p75,0.4,0.3,0.08,445.0,980000.0,64970.0,19491.0,7000.0,38479.0,14700.0,7159.85,78400.0,1080259.85,3.5620133433636356,28.07401049923335,6.156687702016315
centro_1q,Centro | 1 quarto,mediana,p75,0.4,0.4,0.03,445.0,980000.0,64970.0,25988.0,7000.0,31982.0,14700.0,7159.85,29400.0,1031259.85,3.1012552267985614,32.24500812957288,7.182802319019034
centro_1q,Centro | 1 quarto,mediana,p75,0.4,0.4,0.05,445.0,980000.0,64970.0,25988.0,7000.0,31982.0,14700.0,7159.85,49000.0,1050859.85,3.0434124969185947,32.85785285473079,7.182802319019034
centro_1q,Centro | 1 quarto,mediana,p75,0.4,0.4,0.08,445.0,980000.0,64970.0,25988.0,7000.0,31982.0,14700.0,7159.85,78400.0,1080259.85,2.960583974309514,33.77711994246764,7.182802319019034
centro_1q,Centro | 1 quarto,mediana,p75,0.55,0.2,0.03,445.0,980000.0,89333.75,17866.75,7000.0,64467.0,14700.0,7159.85,29400.0,1031259.85,6.2512857452949415,15.996709169032219,5.387101739264276
centro_1q,Centro | 1 quarto,mediana,p75,0.55,0.2,0.05,445.0,980000.0,89333.75,17866.75,7000.0,64467.0,14700.0,7159.85,49000.0,1050859.85,6.1346905584031965,16.3007406890347,5.387101739264276
centro_1q,Centro | 1 quarto,mediana,p75,0.55,0.2,0.08,445.0,980000.0,89333.75,17866.75,7000.0,64467.0,14700.0,7159.85,78400.0,1080259.85,5.967730819580122,16.756787969038424,5.387101739264276
centro_1q,Centro | 1 quarto,mediana,p75,0.55,0.3,0.03,445.0,980000.0,89333.75,26800.125,7000.0,55533.625,14700.0,7159.85,29400.0,1031259.85,5.385027352708438,18.570007810583228,6.156687702016315
centro_1q,Centro | 1 quarto,mediana,p75,0.55,0.3,0.05,445.0,980000.0,89333.75,26800.125,7000.0,55533.625,14700.0,7159.85,49000.0,1050859.85,5.284589091494931,18.922947133380905,6.156687702016315
centro_1q,Centro | 1 quarto,mediana,p75,0.55,0.3,0.08,445.0,980000.0,89333.75,26800.125,7000.0,55533.625,14700.0,7159.85,78400.0,1080259.85,5.140765437130704,19.452356117577416,6.156687702016315
centro_1q,Centro | 1 quarto,mediana,p75,0.55,0.4,0.03,445.0,980000.0,89333.75,35733.5,7000.0,46600.25,14700.0,7159.85,29400.0,1031259.85,4.518768960121933,22.129920976818795,7.182802319019034
centro_1q,Centro | 1 quarto,mediana,p75,0.55,0.4,0.05,445.0,980000.0,89333.75,35733.5,7000.0,46600.25,14700.0,7159.85,49000.0,1050859.85,4.434487624586665,22.550519578757626,7.182802319019034
centro_1q,Centro | 1 quarto,mediana,p75,0.55,0.4,0.08,445.0,980000.0,89333.75,35733.5,7000.0,46600.25,14700.0,7159.85,78400.0,1080259.85,4.313800054681288,23.18141748166587,7.182802319019034
centro_1q,Centro | 1 quarto,mediana,p75,0.7,0.2,0.03,445.0,980000.0,113697.5,22739.5,7000.0,83958.0,14700.0,7159.85,29400.0,1031259.85,8.14130405639277,12.283044498439695,5.387101739264276
centro_1q,Centro | 1 quarto,mediana,p75,0.7,0.2,0.05,445.0,980000.0,113697.5,22739.5,7000.0,83958.0,14700.0,7159.85,49000.0,1050859.85,7.989457395293958,12.516494556802211,5.387101739264276
centro_1q,Centro | 1 quarto,mediana,p75,0.7,0.2,0.08,445.0,980000.0,113697.5,22739.5,7000.0,83958.0,14700.0,7159.85,78400.0,1080259.85,7.772018926742487,12.866669644345984,5.387101739264276
centro_1q,Centro | 1 quarto,mediana,p75,0.7,0.3,0.03,445.0,980000.0,113697.5,34109.25,7000.0,72588.25,14700.0,7159.85,29400.0,1031259.85,7.038793374919037,14.206980468602012,6.156687702016315
centro_1q,Centro | 1 quarto,mediana,p75,0.7,0.3,0.05,445.0,980000.0,113697.5,34109.25,7000.0,72588.25,14700.0,7159.85,49000.0,1050859.85,6.907510073774348,14.476996621354008,6.156687702016315
centro_1q,Centro | 1 quarto,mediana,p75,0.7,0.3,0.08,445.0,980000.0,113697.5,34109.25,7000.0,72588.25,14700.0,7159.85,78400.0,1080259.85,6.719517530897774,14.882020850482,6.156687702016315
centro_1q,Centro | 1 quarto,mediana,p75,0.7,0.4,0.03,445.0,980000.0,113697.5,45479.0,7000.0,61218.5,14700.0,7159.85,29400.0,1031259.85,5.936282693445303,16.845558940516348,7.182802319019034
centro_1q,Centro | 1 quarto,mediana,p75,0.7,0.4,0.05,445.0,980000.0,113697.5,45479.0,7000.0,61218.5,14700.0,7159.85,49000.0,1050859.85,5.825562752254736,17.165723596625206,7.182802319019034
centro_1q,Centro | 1 quarto,mediana,p75,0.7,0.4,0.08,445.0,980000.0,113697.5,45479.0,7000.0,61218.5,14700.0,7159.85,78400.0,1080259.85,5.667016135053061,17.64597058078849,7.182802319019034
centro_1q,Centro | 1 quarto,p75,p25,0.4,0.2,0.03,523.999975,652500.0,76503.99635,15300.799270000001,7000.0,54203.19708,9787.5,6300.74,19575.0,688163.24,7.87650283092715,12.695989850641482,4.57492440523991
centro_1q,Centro | 1 quarto,p75,p25,0.4,0.2,0.05,523.999975,652500.0,76503.99635,15300.799270000001,7000.0,54203.19708,9787.5,6300.74,32625.0,701213.24,7.729916377505935,12.9367505567072,4.57492440523991
centro_1q,Centro | 1 quarto,p75,p25,0.4,0.2,0.08,523.999975,652500.0,76503.99635,15300.799270000001,7000.0,54203.19708,9787.5,6300.74,52200.0,720788.24,7.519989099711172,13.297891615805774,4.57492440523991
centro_1q,Centro | 1 quarto,p75,p25,0.4,0.3,0.03,523.999975,652500.0,76503.99635,22951.198905,7000.0,46552.797445000004,9787.5,6300.74,19575.0,688163.24,6.764789913073532,14.782425069364162,5.228485034559897
centro_1q,Centro | 1 quarto,p75,p25,0.4,0.3,0.05,523.999975,652500.0,76503.99635,22951.198905,7000.0,46552.797445000004,9787.5,6300.74,32625.0,701213.24,6.6388931054696005,15.062751939417847,5.228485034559897
centro_1q,Centro | 1 quarto,p75,p25,0.4,0.3,0.08,523.999975,652500.0,76503.99635,22951.198905,7000.0,46552.797445000004,9787.5,6300.74,52200.0,720788.24,6.4585955848835725,15.483242244498372,5.228485034559897
centro_1q,Centro | 1 quarto,p75,p25,0.4,0.4,0.03,523.999975,652500.0,76503.99635,30601.598540000003,7000.0,38902.397809999995,9787.5,6300.74,19575.0,688163.24,5.653076995219912,17.689481336369074,6.099899206986548
centro_1q,Centro | 1 quarto,p75,p25,0.4,0.4,0.05,523.999975,652500.0,76503.99635,30601.598540000003,7000.0,38902.397809999995,9787.5,6300.74,32625.0,701213.24,5.547869833433264,18.024936237214426,6.099899206986548
centro_1q,Centro | 1 quarto,p75,p25,0.4,0.4,0.08,523.999975,652500.0,76503.99635,30601.598540000003,7000.0,38902.397809999995,9787.5,6300.74,52200.0,720788.24,5.39720207005597,18.528118588482453,6.099899206986548
centro_1q,Centro | 1 quarto,p75,p25,0.55,0.2,0.03,523.999975,652500.0,105192.99498125,21038.598996250003,7000.0,77154.395985,9787.5,6300.74,19575.0,688163.24,11.211641584488005,8.919300465183987,4.57492440523991
centro_1q,Centro | 1 quarto,p75,p25,0.55,0.2,0.05,523.999975,652500.0,105192.99498125,21038.598996250003,7000.0,77154.395985,9787.5,6300.74,32625.0,701213.24,11.002986193614941,9.08844183209375,4.57492440523991
centro_1q,Centro | 1 quarto,p75,p25,0.55,0.2,0.08,523.999975,652500.0,105192.99498125,21038.598996250003,7000.0,77154.395985,9787.5,6300.74,52200.0,720788.24,10.704169644193973,9.342153882458394,4.57492440523991
centro_1q,Centro | 1 quarto,p75,p25,0.55,0.3,0.03,523.999975,652500.0,105192.99498125,31557.898494374997,7000.0,66635.096486875,9787.5,6300.74,19575.0,688163.24,9.683036322439282,10.327339139300959,5.228485034559897
centro_1q,Centro | 1 quarto,p75,p25,0.55,0.3,0.05,523.999975,652500.0,105192.99498125,31557.898494374997,7000.0,66635.096486875,9787.5,6300.74,32625.0,701213.24,9.502829194564981,10.523181881159529,5.228485034559897
centro_1q,Centro | 1 quarto,p75,p25,0.55,0.3,0.08,523.999975,652500.0,105192.99498125,31557.898494374997,7000.0,66635.096486875,9787.5,6300.74,52200.0,720788.24,9.244753561306023,10.816945993947385,5.228485034559897
centro_1q,Centro | 1 quarto,p75,p25,0.55,0.4,0.03,523.999975,652500.0,105192.99498125,42077.197992500005,7000.0,56115.79698874999,9787.5,6300.74,19575.0,688163.24,8.154431060390554,12.263271252085431,6.099899206986548
centro_1q,Centro | 1 quarto,p75,p25,0.55,0.4,0.05,523.999975,652500.0,105192.99498125,42077.197992500005,7000.0,56115.79698874999,9787.5,6300.74,32625.0,701213.24,8.002672195515018,12.495826088696168,6.099899206986548
centro_1q,Centro | 1 quarto,p75,p25,0.55,0.4,0.08,523.999975,652500.0,105192.99498125,42077.197992500005,7000.0,56115.79698874999,9787.5,6300.74,52200.0,720788.24,7.785337478418071,12.844658343612272,6.099899206986548
centro_1q,Centro | 1 quarto,p75,p25,0.7,0.2,0.03,523.999975,652500.0,133881.9936125,26776.398722500002,7000.0,100105.59489,9787.5,6300.74,19575.0,688163.24,14.546780338048862,6.8743734129564,4.57492440523991
centro_1q,Centro | 1 quarto,p75,p25,0.7,0.2,0.05,523.999975,652500.0,133881.9936125,26776.398722500002,7000.0,100105.59489,9787.5,6300.74,32625.0,701213.24,14.276056009723945,7.004735756982624,4.57492440523991
centro_1q,Centro | 1 quarto,p75,p25,0.7,0.2,0.08,523.999975,652500.0,133881.9936125,26776.398722500002,7000.0,100105.59489,9787.5,6300.74,52200.0,720788.24,13.888350188676773,7.20027927302196,4.57492440523991
centro_1q,Centro | 1 quarto,p75,p25,0.7,0.3,0.03,523.999975,652500.0,133881.9936125,40164.598083749996,7000.0,86717.39552875,9787.5,6300.74,19575.0,688163.24,12.60128273180503,7.935700049615173,5.228485034559897
centro_1q,Centro | 1 quarto,p75,p25,0.7,0.3,0.05,523.999975,652500.0,133881.9936125,40164.598083749996,7000.0,86717.39552875,9787.5,6300.74,32625.0,701213.24,12.36676528366036,8.086188886606056,5.228485034559897
centro_1q,Centro | 1 quarto,p75,p25,0.7,0.3,0.08,523.999975,652500.0,133881.9936125,40164.598083749996,7000.0,86717.39552875,9787.5,6300.74,52200.0,720788.24,12.030911537728475,8.311922142092381,5.228485034559897
centro_1q,Centro | 1 quarto,p75,p25,0.7,0.4,0.03,523.999975,652500.0,133881.9936125,53552.797445000004,7000.0,73329.19616749999,9787.5,6300.74,19575.0,688163.24,10.655785125561195,9.384573620963797,6.099899206986548
centro_1q,Centro | 1 quarto,p75,p25,0.7,0.4,0.05,523.999975,652500.0,133881.9936125,53552.797445000004,7000.0,73329.19616749999,9787.5,6300.74,32625.0,701213.24,10.457474557596772,9.562538206450197,6.099899206986548
centro_1q,Centro | 1 quarto,p75,p25,0.7,0.4,0.08,523.999975,652500.0,133881.9936125,53552.797445000004,7000.0,73329.19616749999,9787.5,6300.74,52200.0,720788.24,10.173472886780171,9.829485084679796,6.099899206986548
centro_1q,Centro | 1 quarto,p75,mediana,0.4,0.2,0.03,523.999975,890000.0,76503.99635,15300.799270000001,7000.0,54203.19708,13350.0,6914.39,26700.0,936964.39,5.784979414212316,17.286146214163498,4.57492440523991
centro_1q,Centro | 1 quarto,p75,mediana,0.4,0.2,0.05,523.999975,890000.0,76503.99635,15300.799270000001,7000.0,54203.19708,13350.0,6914.39,44500.0,954764.39,5.677128058787362,17.614540127417886,4.57492440523991
centro_1q,Centro | 1 quarto,p75,mediana,0.4,0.2,0.08,523.999975,890000.0,76503.99635,15300.799270000001,7000.0,54203.19708,13350.0,6914.39,71200.0,981464.39,5.522686063016509,18.107130997299468,4.57492440523991
centro_1q,Centro | 1 quarto,p75,mediana,0.4,0.3,0.03,523.999975,890000.0,76503.99635,22951.198905,7000.0,46552.797445000004,13350.0,6914.39,26700.0,936964.39,4.968470300669591,20.126919141797664,5.228485034559897
centro_1q,Centro | 1 quarto,p75,mediana,0.4,0.3,0.05,523.999975,890000.0,76503.99635,22951.198905,7000.0,46552.797445000004,13350.0,6914.39,44500.0,954764.39,4.875841404705092,20.50928069635365,5.228485034559897
centro_1q,Centro | 1 quarto,p75,mediana,0.4,0.3,0.08,523.999975,890000.0,76503.99635,22951.198905,7000.0,46552.797445000004,13350.0,6914.39,71200.0,981464.39,4.743197809245021,21.082823028187622,5.228485034559897
centro_1q,Centro | 1 quarto,p75,mediana,0.4,0.4,0.03,523.999975,890000.0,76503.99635,30601.598540000003,7000.0,38902.397809999995,13350.0,6914.39,26700.0,936964.39,4.151961187126865,24.085003566519237,6.099899206986548
centro_1q,Centro | 1 quarto,p75,mediana,0.4,0.4,0.05,523.999975,890000.0,76503.99635,30601.598540000003,7000.0,38902.397809999995,13350.0,6914.39,44500.0,954764.39,4.074554750622821,24.54255891020102,6.099899206986548
centro_1q,Centro | 1 quarto,p75,mediana,0.4,0.4,0.08,523.999975,890000.0,76503.99635,30601.598540000003,7000.0,38902.397809999995,13350.0,6914.39,71200.0,981464.39,3.9637095554735304,25.228891925723694,6.099899206986548
centro_1q,Centro | 1 quarto,p75,mediana,0.55,0.2,0.03,523.999975,890000.0,105192.99498125,21038.598996250003,7000.0,77154.395985,13350.0,6914.39,26700.0,936964.39,8.23450675484049,12.144018212289035,4.57492440523991
centro_1q,Centro | 1 quarto,p75,mediana,0.55,0.2,0.05,523.999975,890000.0,105192.99498125,21038.598996250003,7000.0,77154.395985,13350.0,6914.39,44500.0,954764.39,8.080988021034173,12.374724444549095,4.57492440523991
centro_1q,Centro | 1 quarto,p75,mediana,0.55,0.2,0.08,523.999975,890000.0,105192.99498125,21038.598996250003,7000.0,77154.395985,13350.0,6914.39,71200.0,981464.39,7.861150824330977,12.720783792939184,4.57492440523991
centro_1q,Centro | 1 quarto,p75,mediana,0.55,0.3,0.03,523.999975,890000.0,105192.99498125,31557.898494374997,7000.0,66635.096486875,13350.0,6914.39,26700.0,936964.39,7.111806723719244,14.061124533443907,5.228485034559897
centro_1q,Centro | 1 quarto,p75,mediana,0.55,0.3,0.05,523.999975,890000.0,105192.99498125,31557.898494374997,7000.0,66635.096486875,13350.0,6914.39,44500.0,954764.39,6.979218871671051,14.328251031917667,5.228485034559897
centro_1q,Centro | 1 quarto,p75,mediana,0.55,0.3,0.08,523.999975,890000.0,105192.99498125,31557.898494374997,7000.0,66635.096486875,13350.0,6914.39,71200.0,981464.39,6.78935447539518,14.728940779628305,5.228485034559897
centro_1q,Centro | 1 quarto,p75,mediana,0.55,0.4,0.03,523.999975,890000.0,105192.99498125,42077.197992500005,7000.0,56115.79698874999,13350.0,6914.39,26700.0,936964.39,5.989106692597996,16.696980890921697,6.099899206986548
centro_1q,Centro | 1 quarto,p75,mediana,0.55,0.4,0.05,523.999975,890000.0,105192.99498125,42077.197992500005,7000.0,56115.79698874999,13350.0,6914.39,44500.0,954764.39,5.877449722307929,17.014182123999944,6.099899206986548
centro_1q,Centro | 1 quarto,p75,mediana,0.55,0.4,0.08,523.999975,890000.0,105192.99498125,42077.197992500005,7000.0,56115.79698874999,13350.0,6914.39,71200.0,981464.39,5.717558126459381,17.489983973617313,6.099899206986548
centro_1q,Centro | 1 quarto,p75,mediana,0.7,0.2,0.03,523.999975,890000.0,133881.9936125,26776.398722500002,7000.0,100105.59489,13350.0,6914.39,26700.0,936964.39,10.684034095468665,9.359760471226146,4.57492440523991
centro_1q,Centro | 1 quarto,p75,mediana,0.7,0.2,0.05,523.999975,890000.0,133881.9936125,26776.398722500002,7000.0,100105.59489,13350.0,6914.39,44500.0,954764.39,10.484847983280984,9.537572710587586,4.57492440523991
centro_1q,Centro | 1 quarto,p75,mediana,0.7,0.2,0.08,523.999975,890000.0,133881.9936125,26776.398722500002,7000.0,100105.59489,13350.0,6914.39,71200.0,981464.39,10.199615585645445,9.804291069629745,4.57492440523991
centro_1q,Centro | 1 quarto,p75,mediana,0.7,0.3,0.03,523.999975,890000.0,133881.9936125,40164.598083749996,7000.0,86717.39552875,13350.0,6914.39,26700.0,936964.39,9.255143146768898,10.804803168810137,5.228485034559897
centro_1q,Centro | 1 quarto,p75,mediana,0.7,0.3,0.05,523.999975,890000.0,133881.9936125,40164.598083749996,7000.0,86717.39552875,13350.0,6914.39,44500.0,954764.39,9.08259633863701,11.010067636123372,5.228485034559897
centro_1q,Centro | 1 quarto,p75,mediana,0.7,0.3,0.08,523.999975,890000.0,133881.9936125,40164.598083749996,7000.0,86717.39552875,13350.0,6914.39,71200.0,981464.39,8.83551114154534,11.317964337093226,5.228485034559897
centro_1q,Centro | 1 quarto,p75,mediana,0.7,0.4,0.03,523.999975,890000.0,133881.9936125,53552.797445000004,7000.0,73329.19616749999,13350.0,6914.39,26700.0,936964.39,7.826252198069127,12.777507990947665,6.099899206986548
centro_1q,Centro | 1 quarto,p75,mediana,0.7,0.4,0.05,523.999975,890000.0,133881.9936125,53552.797445000004,7000.0,73329.19616749999,13350.0,6914.39,44500.0,954764.39,7.680344693993037,13.020248958124515,6.099899206986548
centro_1q,Centro | 1 quarto,p75,mediana,0.7,0.4,0.08,523.999975,890000.0,133881.9936125,53552.797445000004,7000.0,73329.19616749999,13350.0,6914.39,71200.0,981464.39,7.471406697445232,13.384360408889792,6.099899206986548
centro_1q,Centro | 1 quarto,p75,p75,0.4,0.2,0.03,523.999975,980000.0,76503.99635,15300.799270000001,7000.0,54203.19708,14700.0,7159.85,29400.0,1031259.85,5.2560173927066005,19.02581223166477,4.57492440523991
centro_1q,Centro | 1 quarto,p75,p75,0.4,0.2,0.05,523.999975,980000.0,76503.99635,15300.799270000001,7000.0,54203.19708,14700.0,7159.85,49000.0,1050859.85,5.157985346951832,19.3874145181696,4.57492440523991
centro_1q,Centro | 1 quarto,p75,p75,0.4,0.2,0.08,523.999975,980000.0,76503.99635,15300.799270000001,7000.0,54203.19708,14700.0,7159.85,78400.0,1080259.85,5.017607298836478,19.92981794792685,4.57492440523991
centro_1q,Centro | 1 quarto,p75,p75,0.4,0.3,0.03,523.999975,980000.0,76503.99635,22951.198905,7000.0,46552.797445000004,14700.0,7159.85,29400.0,1031259.85,4.514167544193639,22.152478617818538,5.228485034559897
centro_1q,Centro | 1 quarto,p75,p75,0.4,0.3,0.05,523.999975,980000.0,76503.99635,22951.198905,7000.0,46552.797445000004,14700.0,7159.85,49000.0,1050859.85,4.429972031474986,22.57350594755434,5.228485034559897
centro_1q,Centro | 1 quarto,p75,p75,0.4,0.3,0.08,523.999975,980000.0,76503.99635,22951.198905,7000.0,46552.797445000004,14700.0,7159.85,78400.0,1080259.85,4.309407356480017,23.20504694215804,5.228485034559897
centro_1q,Centro | 1 quarto,p75,p75,0.4,0.4,0.03,523.999975,980000.0,76503.99635,30601.598540000003,7000.0,38902.397809999995,14700.0,7159.85,29400.0,1031259.85,3.7723176956806763,26.508901971459228,6.099899206986548
centro_1q,Centro | 1 quarto,p75,p75,0.4,0.4,0.05,523.999975,980000.0,76503.99635,30601.598540000003,7000.0,38902.397809999995,14700.0,7159.85,49000.0,1050859.85,3.701958715998141,27.012726956636925,6.099899206986548
centro_1q,Centro | 1 quarto,p75,p75,0.4,0.4,0.08,523.999975,980000.0,76503.99635,30601.598540000003,7000.0,38902.397809999995,14700.0,7159.85,78400.0,1080259.85,3.601207414123555,27.768464434403466,6.099899206986548
centro_1q,Centro | 1 quarto,p75,p75,0.55,0.2,0.03,523.999975,980000.0,105192.99498125,21038.598996250003,7000.0,77154.395985,14700.0,7159.85,29400.0,1031259.85,7.481566938245486,13.366183959245728,4.57492440523991
centro_1q,Centro | 1 quarto,p75,p75,0.55,0.2,0.05,523.999975,980000.0,105192.99498125,21038.598996250003,7000.0,77154.395985,14700.0,7159.85,49000.0,1050859.85,7.342025293382366,13.62022003521748,4.57492440523991
centro_1q,Centro | 1 quarto,p75,p75,0.55,0.2,0.08,523.999975,980000.0,105192.99498125,21038.598996250003,7000.0,77154.395985,14700.0,7159.85,78400.0,1080259.85,7.142207125905863,14.001274149175106,4.57492440523991
